date,location,text
2022-01-21 19:17:58,b'Espa\xc3\xb1a ',b'@Literary_shadow @La_Mama_Rubia Vamos que para que se vacuna de algo que ya se ha enfermado. Cancele la 3dosis'
2022-01-21 19:17:46,"b'Comunidad de Madrid, Espa\xc3\xb1a.'","b'Por la vacuna no ser\xc3\xa1. \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nEn las democracias avanzadas pasan esas cosas, todos deben respetar las normas. https://t.co/fBkMi9Pwly'"
2022-01-21 19:17:33,"b'Mairena del Aljarafe, Espa\xc3\xb1a'",b'La mejor vacuna para los ni\xc3\xb1os https://t.co/Cgztw9CBEe'
2022-01-21 19:16:51,"b'Barcelona, Espa\xc3\xb1a'","b'He pasado el covid 2 veces, y tengo las covid que vacunas de locosssJAJJA \nDe ah\xc3\xad mi mote de saricovid kekw'"
2022-01-21 19:16:51,"b'Comunidad Valenciana, Espa\xc3\xb1a'","b'@saranyeca Guapa, hazte ant\xc3\xadgenos de farmacia, si tienes s\xc3\xadntomas ya saldr\xc3\xa1 el resultado. En caso positivo en la web sanidad lo puedes dar de alta tu misma para futuras vacunas. No esperes a lunes, es mi consejo.'"
2022-01-21 19:16:00,"b'Alicante, Espa\xc3\xb1a'",b'Las enormes sumas de dinero p\xc3\xbablico que se han destinado a las vacunas han elevado\nlos beneficios de las grandes farmac\xc3\xa9uticas en decenas de miles de millones de d\xc3\xb3lares.\n\nLos Gobiernos deben invertir esta tendencia.\n\nhttps://t.co/Ww3qiH5fIc\n\n#Cada4Segundos #VacunasParaTodos https://t.co/orUyESKYM4'
2022-01-21 19:14:38,"b'Alicante, Espa\xc3\xb1a'","b'@jmanuelpb10 Pero que no pasa nada, Manu. Sabes que es la vacuna y que se pasar\xc3\xa1. Tomate algo y descansa.'"
2022-01-21 19:14:04,b'Lorca (Espa\xc3\xb1a)',b'Alertan de un bulo sobre el falso ingreso de un ni\xc3\xb1o en la Arrixaca tras sufrir un infarto por la vacuna - https://t.co/4KevcFHLYi'
2022-01-21 19:13:32,"b'Ceuta, Espa\xc3\xb1a'","b'Gait\xc3\xa1n pide colaboraci\xc3\xb3n familiar, recordando la seguridad y eficacia de las vacunas en los ni\xc3\xb1os https://t.co/N0OejYGw4K a trav\xc3\xa9s de @infoCeutacom'"
2022-01-21 19:12:11,"b'Madrid, Espa\xc3\xb1a'",b'Recomiendan vacuna Pfizer para menores de 12 a\xc3\xb1os **https://t.co/WdLoFu37Ta'
2022-01-21 19:11:36,"b'Murcia, Espa\xc3\xb1a'","b'Entre que la vacuna me est\xc3\xa1 haciendo reacci\xc3\xb3n y que me tiene que bajar la regla, estoy s\xc3\xbaper sensible y llorona. \xf0\x9f\x98\x9e'"
2022-01-21 19:11:12,b'Espa\xc3\xb1a',"b'@ccarballo50 Pues no lo entiendo, porque hemos obedecido como borregos y hemos hecho todo lo que nos han dicho\xe2\x80\xa6 mascarilla, vacuna x3, vacuna ni\xc3\xb1o,.. \xc2\xbfque ha podido fallar?\xe2\x80\xa6 igual que todos al mando son unos ineptos?'"
2022-01-21 19:09:00,"b'Toledo, Espa\xc3\xb1a'","b'27 de enero 19:00h Mesa redonda con la doctora Eva Mart\xc3\xadnez C\xc3\xa1ceres, el doctor Diego Clemente, un representante de @MedicosdelMundo y un representante de Amnist\xc3\xada Internacional para tratar los temas relacionados con la vacuna COVID-19.\nOrganiza: @AmnistiaToledo Entrada libre. https://t.co/f7Bymh0XHm'"
2022-01-21 19:08:13,b'Pa\xc3\xads Vasco. Espa\xc3\xb1a.',"b'@PastorMNunez Hummm !!!\n20 a\xc3\xb1os de investigaci\xc3\xb3n hasta que se aprob\xc3\xb3 el uso de Viagra...\nIgual igual que las ""vacunas"" de la covid.'"
2022-01-21 19:08:07,"b'Sils, Espanya'","b'@superchocotw Pero si la gente se pincha en los WCs de las discos, las vacunas se las pueden poner en los WC de la escula! xD'"
2022-01-21 19:07:25,"b'Valencia, Spain'","b'Vacunas COVID para ni\xc3\xb1os, vertido de petr\xc3\xb3leo en Per\xc3\xba, Tonga\xe2\x80\xa6 Las noticias del\xc2\xa0viernes https://t.co/DjShnYE646'"
2022-01-21 19:06:51,"b'Castilla y Le\xc3\xb3n, Espa\xc3\xb1a'",b'Si pregona tanto contra las vacunas ..... blanco y en botella .... no vacunada !!!\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n#APOYOROCIO21E https://t.co/gwr3qMV2JC'
2022-01-21 19:06:34,"b'\xc2\xa1Espa\xc3\xb1a, tierra de Mar\xc3\xada! '",b'Un cardiologo de Sacyl ha confirmado a un paciente que tiene miocarditis aguda por la vacuna: POCOS M\xc3\x89DICOS SE ATREVEN A HACERLO https://t.co/sqZi6r8dEL'
2022-01-21 19:04:28,"b'M\xc3\xa1laga, Espa\xc3\xb1a'","b'@Patrici15072068 @salvameooc Yo no tengo dudas de que la mano cient\xc3\xadfica est\xc3\xa1 detr\xc3\xa1s de este virus para modificarlo, no me creo que tenga un origen 100% natural. Yo tengo mis vacunas de chico puestas y si me tuviese que poner la de la gripe lo har\xc3\xada sin problema. Me pasa como a ti, esta no me da seguridad.'"
2022-01-21 19:03:01,b'Spain!!',"b'@ThelemaTherion La vacuna produce desajustes, ya hay estudios cient\xc3\xadficos. De todas formas, a tope con la vacuna \xf0\x9f\xa4\x93'"
2022-01-21 19:02:34,"b'Comunidad Valenciana, Espa\xc3\xb1a'",b'@Dooooocholliday @albernap el mio el \xc3\xbanico tambi\xc3\xa9n sin vacuna'
2022-01-21 19:02:23,"b'Igualada, Espa\xc3\xb1a'",b'@drodrialbert Les interesa. Es una vacuna gratis para ellos. As\xc3\xad que si hay alguna muerte por el camino es un % muy bajo. La l\xc3\xa1stima es que ese tanto % no son ellos. No se merecen ni el aire que respiran.'
2022-01-21 19:01:04,"b'Mallorca, Spain'","b'Me he puesto la vacuna esta ma\xc3\xb1ana y ahora mismo estoy como si me hubieran pegado una paliza, me duele hasta la \xc3\xbaltima articulaci\xc3\xb3n del cuerpo.'"
2022-01-21 19:00:47,b'Espa\xc3\xb1a \xf0\x9f\x87\xaa\xf0\x9f\x87\xb8 ',b'@AntonioMyc00 Efectos de la vacuna'
2022-01-21 19:00:36,"b'Santa Cruz de Tenerife, Espa\xc3\xb1a'","b'@Carmen191v @Martbella2020 Estar\xc3\xa1n investig\xc3\xa1ndolo, pero viendo el gob de ruina q tenemos, q solo mira por su propio ombligo, quiz\xc3\xa1 lo est\xc3\xa9n ocultando. \n\nLq quiero decir es q no hay q imputar x lo general toda muerte repentina a la vacuna, pq gente d cualquier edad lleva muri\xc3\xa9ndose repentinamt dsd siempre.'"
2022-01-21 19:00:02,b'Espa\xc3\xb1a ',b'Sociedad | Moderna vs. Pfizer: \xc2\xbfqu\xc3\xa9 vacuna es m\xc3\xa1s efectiva para evitar contagios y hospitalizaciones? \xe2\x9e\xa1 Un estudio analiza los registros sanitarios electr\xc3\xb3nicos de m\xc3\xa1s de 637.000 pacientes totalmente vacunados https://t.co/Q4gT6fqYxF'
2022-01-21 18:59:47,"b'Cantabria, Espa\xc3\xb1a'","b'Haced un croquis, por favor. Hay muchas personas que todav\xc3\xada no les queda claro. \nLas vacunas: son seguras, salvan vidas y ayudan a mitigar est\xc3\xa1 Pandemia. https://t.co/fAqdPy5tVa'"
2022-01-21 18:59:05,"b'Sevilla, Spain'",b'Los expertos insisten en vacunar a los menores de 12 a\xc3\xb1os con vacunas ARNm https://t.co/IxIgyuvmFU'
2022-01-21 18:58:30,b'Espa\xc3\xb1a ',"b'@LuisBecerra18 @escovargabriela All\xc3\xa1 te quitan el negocio ,  como se lo quitaron a unos amigos a trav\xc3\xa9s de fraudes entre SENIAT, Notar\xc3\xada y registro .  Te roban , tienes que pagar vacuna , peaje , mantener a los fiscales . Vivir en un sistema que te obliga hacer corrupci\xc3\xb3n para poder vivir . Eso no ha cambiado'"
2022-01-21 18:57:19,"b'Valencia, Espa\xc3\xb1a'","b'@CloquellVicente @perplejo110 @josasis @UPV @Sentojulia1 Pues s\xc3\xad, estimado maestro. Tenemos unas horquillas que v\xc3\xa1lgame la macarena. O tal vez no lo sab\xc3\xadamos y los ECTS son, en realidad, agujeros de gusano. Vaya usted a saber. Por de pronto, vac\xc3\xbanese. Aunque contra la esquizofrenia universitaria dudo que jam\xc3\xa1s hay vacuna.'"
2022-01-21 18:56:58,"b'Boadilla del Monte, Espa\xc3\xb1a'","b'@Antonio_Huesa Como te digo, no pongo en duda los casos probados y las experiencias personales pero tampoco dudo de que la teor\xc3\xada alrededor del potencial da\xc3\xb1o de las vacunas no se sostiene, el tiempo dir\xc3\xa1. Que mejore el chaval y un abrazo.'"
2022-01-21 18:56:49,"b'Arrecife, Espa\xc3\xb1a'",b'Tercera dosis de la vacuna enchufada. Acabo de publicar este tweet conectando mi mente por Bluetooth al metavers\xc3\xadculo 15 del cap\xc3\xadtulo 8 de mis cojones 33.\nQu\xc3\xa9 teng\xc3\xa1is un buen fin de semana.'
2022-01-21 18:56:39,"b'Guadalajara, Espa\xc3\xb1a'","b'@cfabesysidrina @IlIllIAcero @CarlosF79526561 @COPE Sabes cual es la diferencia? Que ninguno de ellos ha planteado directa o indirectamente dudas sobre las vacunas. Vuestro amado l\xc3\xadder, de manera expresa o t\xc3\xa1cita, defiende los intereses de los antivacunas/ anti mascarillas/ anti todoporjoder'"
2022-01-21 18:55:54,b'Madrid/Espa\xc3\xb1a/UE',b'@lbrtmrtnz99 @John64675782 @ZapateroAntonio Pues mucho mejor lo que hacemos en Madrid \nNi obligar vacuna y tener todo abierto.\nEstoy diciendo que ya que tenemos todo abierto porque econ\xc3\xb3micamente no tenemos otra opci\xc3\xb3n al menos obliguemos a estar vacunado para no saturar los hospitales'
2022-01-21 18:54:03,"b'Santa Cruz de Tenerife, Espa\xc3\xb1a'","b'@Arquitectico @Carmen191v @Martbella2020 Si los pat\xc3\xb3logos forenses les practiquen la autopsia correspondiente a cada uno de ellos, podremos determinar cu\xc3\xa1ntos murieron por la vacuna, cuando salgan los datos del INE de 2022 el pr\xc3\xb3x a\xc3\xb1o, q son los datos fehacientes y no los de los pat\xc3\xb3logos forenses amateur de Twitter.'"
2022-01-21 18:53:04,b'Spain',b'@jose4ez @A3Noticias Ya ves t\xc3\xado de la viruela se sali\xc3\xb3 gracias a rezar a Jesucristo y no a las vacunas tambi\xc3\xa9n de la gripe espa\xc3\xb1ola.. el 5g nos va a matar a todos. \xf0\x9f\xa4\xa1'
2022-01-21 18:51:20,b'Espa\xc3\xb1a',b'@Garcio72 En base a que? Estas obviando los datos de 2020 sin vacunas. https://t.co/Q9tBe7dqUZ'
2022-01-21 18:50:56,b'Nueva Esparta ',b'@FuserNews_ Siempre Informado.\n#21Ene\n#FreeAlexSaab\n#EEUUEstaDesesperado\n\nInstituto de San Petersburgo presenta solicitud para registrar la vacuna Convasel https://t.co/T3hVuZtTG1'
2022-01-21 18:50:37,b'Navarra / Espa\xc3\xb1a / U.E ',"b'@sanchezcastejon @sanidadgob Vacuna de refuerzo para los vacunados con la vacuna de janssen Ad 26, ? .. vacunas de ARN mensajero como la Pfizer o Moderna ..\xc2\xbf Por qu\xc3\xa9 a los vacunados con la vacuna de janssen Ad 26, no nos vuelven a poner como vacuna de refuerzo la misma vacuna de janssen Ad 26, ? https://t.co/6X4TC0etNM'"
2022-01-21 18:50:09,"b'Jerez de la Frontera, Espa\xc3\xb1a'","b'@SerDeportivista @TheBakerV @jonanaskatu @BarsaStaf A esas manifestaciones va gente vacunada tambi\xc3\xa9n, hay de todo, yo no quiero ninguna vacuna, los hay que no quieren esta, los han que est\xc3\xa1n vacunados\xe2\x80\xa6.nos une un no rotundo a estas restricciones para lerdos. Eso es todo.'"
2022-01-21 18:50:07,"b'Comunidad Valenciana, Espa\xc3\xb1a'","b'@BlanesLeni @TruthSeeker5070 Exactamente igual, me pasa lo mismo, yo expongo lo mismo que Truth y me contestan lo mismo.\nDice mi madre, con 79 a\xc3\xb1os, que esta convencida que con la vacuna les meten algo que est\xc3\xa1n todos lobotomizados.'"
2022-01-21 18:49:35,b'espa\xc3\xb1a/madrid',"b'""La vacuna de Moderna presenta m\xc3\xa1s efectos adversos, pero protege mejor ante la COVID-19 | Radio Pamplona | Cadena SER | AMP"" https://t.co/tByBQ8xoWx'"
2022-01-21 18:49:34,b'Andaluc\xc3\xada (Espa\xc3\xb1a)',b'La vacuna de Moderna es m\xc3\xa1s eficaz que la de Pfizer para evitar hospitalizaciones https://t.co/a9ijCCKsnb #AndaluciaInformacion #Andalucia'
2022-01-21 18:48:29,"b'Cantabria, Espa\xc3\xb1a'",b'Recien vacuna aguantaremos cazando fantasmas. Entra a Saludar!!!\nhttps://t.co/TMXGbMDmBH'
2022-01-21 18:48:25,"b'Sevilla, Espa\xc3\xb1a'","b'@AngyFdz No es solo por las vacunas , ella dice que si te viola un familiar ,tienes que callarlo para no destrozar la familia , y que si no tienes amor , no mereces vivir , que si te maltratan se perdone con amor , esta mujer no est\xc3\xa1 para la TV , flaco favor para las v\xc3\xadctimas'"
2022-01-21 18:48:23,"b'M\xc3\xa1laga, Espa\xc3\xb1a'","b'@rtve #COUNTERPART (Serie TV 2017) / T1 E3 El Arte Perdido De La Diplomacia. \n""Con el invierno a las puertas, no hay momento m\xc3\xa1s importante para ponerse al d\xc3\xada con las vacunas (...) Su salud es la salud de todos. CIUDADANOS Y FAMILIAS PARA UNA EUROPA SALUDABLE""\nhttps://t.co/dRJF3bTrdk https://t.co/0HDsKphw0R'"
2022-01-21 18:47:59,b'Sevilla (Spain)',"b'@pmondejarlopez A estas alturas y con lo que ya sabemos todos, es m\xc3\xa1s que evidente que usted es un CRIMINAL con todas las letras. Empiece por analizar una vacuna como muchos de sus compa\xc3\xb1eros ya hicieron. Gracias por adelantar el trabajo, su nombre pasa a la lista NEGRA'"
2022-01-21 18:47:32,b'Espa\xc3\xb1a',"b'@CM_Storch @pjbarrecheguren @alfwarrior @lalbert75 + m\xc3\xa1s cuentas de ese collar de perlas, generando estos anti-N que la vacuna no genera.\nEstos estudios son b\xc3\xa1sicos de inmunolog\xc3\xada. De ah\xc3\xad mi desacuerdo.'"
2022-01-21 18:46:30,b'Espa\xc3\xb1a',"b'@CM_Storch @pjbarrecheguren @alfwarrior @lalbert75 + inmunitaria a largo plazo. Por eso las vacunas siguen siendo v\xc3\xa1lidas para el resto de variantes. Con Omicron no estamos muy seguros, ya que la Spike est\xc3\xa1 tan mutada que la vacuna parece no tener efecto sobre ella.\n\nResumiendo: la inmunidad natural es m\xc3\xa1s completa al atacar... +'"
2022-01-21 18:46:17,b'Espa\xc3\xb1a',"b'#LupaSanitaria \xf0\x9f\x94\x8e No, no es verdad que un ni\xc3\xb1o haya sufrido un infarto agudo de miocardio tras la vacuna #COVID19 https://t.co/rmGRQ80RCM'"
2022-01-21 18:43:42,"b'Alburquerque, Espa\xc3\xb1a'","b'@MartinaSisters @mgserranillos @hofarem_si Y te la das de cient\xc3\xadfico y no sabes que existen los ensayos ciegos? Por cierto, yo particip\xc3\xa9 en el de Jannsen, despu\xc3\xa9s de 3 meses me informaron que me hab\xc3\xada tocado placebo y si quer\xc3\xada pod\xc3\xada ponerme su vacuna.'"
2022-01-21 18:43:22,"b'Sant Boi de Llobregat, Espa\xc3\xb1a'",b'@jfgalcantara Mejor por vacuna que por enfermedad . \xc3\x81nimo! Yo salgo de una operaci\xc3\xb3n de ligamento cruzado y espero en primavera ponerme al l\xc3\xado tambi\xc3\xa9n \xf0\x9f\x9a\xb2\xf0\x9f\x9a\xb2\xf0\x9f\x9a\xb2'
2022-01-21 18:42:06,"b'Comunidad de Madrid, Espa\xc3\xb1a'",b'Yo estoy que en las vacunas de los ni\xc3\xb1os de los 90 y 2000 llevan algo que est\xc3\xa1n con esa idea del g\xc3\xa9nero. No es normal que con 18 a\xc3\xb1os muchos chicos no sepan si le gusta o no una chica. No es normal que no sepa que genero es. Algo han metido y nadie denuncia nada. https://t.co/35JS29P0EL'
2022-01-21 18:42:00,b'Espa\xc3\xb1a',"b'@CM_Storch @pjbarrecheguren Imag\xc3\xadnese un collar de perlas, siendo la cuenta 20 y la 1 las que llevan el broche.\nLa vacuna se crea para atacar esas dos cuentas, produciendo AC de tipo S (contra esta prote\xc3\xadna).\nAl pasar la enfermedad natural el cuerpo genera anticuerpos de tipo N, que no genera la vacuna.'"
2022-01-21 18:41:29,"b'M\xc3\xa1laga, Espa\xc3\xb1a'",b'Zona de Verificaci\xc3\xb3n: No ha muerto ning\xc3\xban ni\xc3\xb1o por la vacuna Covid en Murcia\n\nhttps://t.co/4sIiaunPCw\n\nEnviado desde @updayESP'
2022-01-21 18:40:59,"b'Benidorm, Espa\xc3\xb1a'","b'Est\xc3\xa1 Ocurriendo.\nEnfermedad de la guerra del Golfo, s\xc3\xadndrome de vacunaci\xc3\xb3n post-VPH y miofascitis macrof\xc3\xa1gica. Condiciones discapacitantes similares posiblemente relacionadas con la disautonom\xc3\xada autoinmune inducida por la vacuna: https://t.co/sEr29HHID8 https://t.co/lcBiZnimbL'"
2022-01-21 18:40:50,"b'Madrid, Espa\xc3\xb1a'","b'@ColoidesOxigeno @tatyannx @salvameooc @jordi_luke ... lo que no sab\xc3\xada yo es que las vacunas eran cuesti\xc3\xb3n de fe (""yo creo, t\xc3\xba no crees.."") y no cuesti\xc3\xb3n de ciencia, como tan a menudo dicen.... jijiji, de lo que se entera una \xf0\x9f\x98\x8e'"
2022-01-21 18:40:47,"b'Santa Cruz de Tenerife, Espa\xc3\xb1a'","b'@Carmen191v @Martbella2020 No me hab\xc3\xada enterado yo de este tr\xc3\xa1gica y repentina muerte. Acabo de leer q muri\xc3\xb3 de causas naturales, pero no han dicho q estaba vacunado y si lo estaba q haya muerto por causa de la vacuna, si bien los despiadados ya le han practicado la correspondiente autopsia al pobre chico.'"
2022-01-21 18:38:05,"b'Granada, Espa\xc3\xb1a'","b'@mirrocafort La \xc3\xbaltima que citas, es la enfermedad m\xc3\xa1s grave de la sociedad actual, adem\xc3\xa1s y por desgracia la mas contagiosa. Yo como vacuna recomiendo, muchos libros.'"
2022-01-21 18:37:45,b'Espa\xc3\xb1a',"b'@CM_Storch @pjbarrecheguren La inmunidad natural genera anticuerpos que expresan m\xc3\xa1s ep\xc3\xadtopos, esto los hace m\xc3\xa1s completos.\nEs cierto que tambi\xc3\xa9n su producci\xc3\xb3n es m\xc3\xa1s irregular.\nLos que genera la vacuna fundamentalmente generan anticuerpos para la prote\xc3\xadna S (la llave que usa para entrar el virus)'"
2022-01-21 18:36:25,b'Espa\xc3\xb1a',"b'@AnaPrragaLen1 @Xulo881 @Max_Von_Tuiter @Nachocazador @blythe_club 5,5 millones de 7600 millones es un 0,07% de la poblaci\xc3\xb3n mundial en dos a\xc3\xb1os. En 2020 murieron 1,8 millones, que es un 0,02% de la poblaci\xc3\xb3n mundial (sin vacuna), y en 2021 ha muerto el doble, un 0,05% (con vacuna).'"
2022-01-21 18:34:44,b'Espa\xc3\xb1a ',b'@La_Mama_Rubia @Literary_shadow Y que esa vacuna de refuerzo puede descompensar su sistema inmunol\xc3\xb3gico'
2022-01-21 18:34:39,b'Catalu\xc3\xb1a de Espa\xc3\xb1a... Si esa!!',"b'Acaban de ponerle la vacuna a mi mujer en un Hospital que hace mas de 20 a\xc3\xb1os que no se arregla.\nQuiza si el dinero se destinara mejor y los 100 millones que le as dado a los sindicatos, mas lo que te gastas en el falcon, posiblemente las cosas importantes del pa\xc3\xads estar\xc3\xadan mejor https://t.co/14Pdx79gVZ'"
2022-01-21 18:34:06,b'Espa\xc3\xb1a',b'#edirecto jajaja mirar la estadistica #Vacunas https://t.co/ZzTpSTZxy2'
2022-01-21 18:34:00,b'Espa\xc3\xb1a ',b'@La_Mama_Rubia @Literary_shadow Perdonar pero es muy hipocondriaco hacerse test por mocos para ponerse una vacuna contra algo que solo le produce mocos ...'
2022-01-21 18:33:58,b'Reino de Espa\xc3\xb1a ',b'@cid_mio @TomasoSergio @Absolutexe \xc2\xbfMe puede decir q efectos adversos tiene la vacuna a 2 o 5 a\xc3\xb1os? Muchas gracias'
2022-01-21 18:31:39,"b'Vigo, Espa\xc3\xb1a'","b'Hoy no puedo abrir stream de tarde, cris se ha puesto la 3\xc2\xba vacuna ayer y esta en la mism\xc3\xadsima mierda la pobre, y llevo todo el d\xc3\xada con las nenas y haciendo cosas.\n\nIntentar\xc3\xa9 abrir stream nocturno cuando se vayan a dormir \xf0\x9f\x98\x98'"
2022-01-21 18:30:16,b'Espa\xc3\xb1a',"b'\xf0\x9f\x92\x89 T\xc3\xa9tanos, #gripe y neumococo son las #vacunas m\xc3\xa1s habituales en adultos.\n\n\xf0\x9f\x92\x89 Las mujeres en edad f\xc3\xa9rtil que no tienen la vacuna de la #rubeola deben pon\xc3\xa9rsela. #salud \n\nhttps://t.co/WzdV9UCemn'"
2022-01-21 18:30:00,b'Espa\xc3\xb1a',"b""El puesto de Jorge Javier V\xc3\xa1zquez al frente de 'S\xc3\xa1lvame' podr\xc3\xada ser el origen del 'conflicto de egos' entre ambas colaboradoras.\n\nhttps://t.co/rErg4MyN8p\n\n#belenesteban #pazpadilla #salvame"""
2022-01-21 18:29:15,"b'Valencia, Espa\xc3\xb1a'",b'@albernap Lo triste vacunas prescritas por padres inconscientes desinformados arrollidados al terror psicol\xc3\xb3gico de la caja de mentiras!!'
2022-01-21 18:28:34,b'Spain \xf0\x9f\x87\xaa\xf0\x9f\x87\xa6',"b'@rdj_rocio Hay gente que la odia por eso han hecho eso. Hay cosas que no comparto con ella pero esa en concreto si porque tiene raz\xc3\xb3n: las vacunas no evitan que nos contagiemos, solo evitan que el COVID nos de tan fuerte.'"
2022-01-21 18:28:12,b'Espa\xc3\xb1a',b'@navedelmisterio En 15 d\xc3\xadas efectos adversos de vacunas. Qu\xc3\xa9 se sabe y personas en plato contando su historia. Nuevo r\xc3\xa9cord.'
2022-01-21 18:27:19,"b'C\xc3\xb3rdoba, Espa\xc3\xb1a'","b'@NataliaVartan Los Cient\xc3\xadficos de la Vacuna Covid , cada d\xc3\xada dicen una cosa , otro d\xc3\xada otra .'"
2022-01-21 18:27:11,b'Espa\xc3\xb1a',"b'@pjbarrecheguren @luix @albareids @Guifre9 @annali_per Quiz\xc3\xa1s ese sea el problema, doctor: que es de primero de vacunas.  Estudie y pase pronto a segundo.'"
2022-01-21 18:26:01,"b'M\xc3\xa1laga, Espa\xc3\xb1a'","b'En mayo estuve hablando con una chica del trabajo, en febrero perdi\xc3\xb3 a su padre,est\xc3\xa1bamos hablando de la vacuna y el xq ella no se vacunaba, su rpta fue xq vacunada ella igual contagiaba, no era segura y si atentaba contra alguien era contra ella. ESTABA LEYENDO EL LIBRO DE PP'"
2022-01-21 18:25:47,"b'Barcelona,Espa\xc3\xb1a'",b'@Nebula360 Vacuna del Covid ayer la tercera'
2022-01-21 18:25:42,b'Galicia. Espa\xc3\xb1a.',"b'@esmultivac Mire. Este otro estudio, que tendr\xc3\xada el sentido contrario y que recogi\xc3\xb3 datos de julio a noviembre (periodo de tiempo inferior al otro estudio), tambi\xc3\xa9n se ha publicado en d\xc3\xadas pasados.\nhttps://t.co/MvH8RGNpC1'"
2022-01-21 18:24:05,"b'M\xc3\xb3stoles, Espa\xc3\xb1a'","b'@LassoGuillermo El negocio de las farmac\xc3\xa9uticas mundiales, como los medios de comunicaci\xc3\xb3n y el gobierno, nunca se van hacer responsable de las muertes de ni\xc3\xb1os y adultos, nadie sabe el compuesto de las vacunas y tampoco tienen el prospecto, o la hoja donde indiqu\xc3\xa9 su invento t\xc3\xb3xico de #GRAFENO https://t.co/9dpnpEJaiR'"
2022-01-21 18:23:51,"b'Madrid, Spain'","b'M\xc3\xa1s de 1,7 millones de ni\xc3\xb1os ha recibido la primera dosis de la vacuna\nhttps://t.co/SzCt0fARgm'"
2022-01-21 18:23:40,"b'Pozuelo de Alarc\xc3\xb3n, Espa\xc3\xb1a'","b'\xc2\xabLa vacuna act\xc3\xbaa como medio de protecci\xc3\xb3n individual, quedando el hero\xc3\xadsmo\r comunitario como un eslogan gubernamental m\xc3\xa1s, junto al ""salimos m\xc3\xa1s fuertes"" y al piano de Rhodes\xc2\xbb.\n\nSobre la vacunaci\xc3\xb3n obligatoria, tenemos pocas dudas y muchas certezas. Aqu\xc3\xad nuestro editorial. https://t.co/aCQ6v2Ix4V'"
2022-01-21 18:23:38,b'Spain \xf0\x9f\x87\xaa\xf0\x9f\x87\xa6',"b'@rdj_rocio No dijo eso. Yo v\xc3\xad el video enteto y lo que dijo fu\xc3\xa9 que servian para salvar vidas pero no para evitar contagios. Que por mucho que se estuviera vacunado, no hab\xc3\xada que relajarse con las medidas de seguridad porque, a pesar de las vacunas, nos podemos contagiar igual.'"
2022-01-21 18:22:40,"b'M\xc3\xa1laga, Espa\xc3\xb1a'",b'@kcatlm @casasola_89 Inmunizada no est\xc3\xa1 ni con la vacuna porque da la casualidad que la vacuna no inmuniza\xf0\x9f\x98\xac\xf0\x9f\x98\xac'
2022-01-21 18:22:16,"b'Malaga, Spain'","b'1.Prevenir y controlar infecciones\n2.Prevenir infecciones mediante vacunas\n3.Reduccir la exposici\xc3\xb3n a antibi\xc3\xb3ticos no relacionadas con el tratamiento de enfermedades humanas, p. ej. el creciente uso de antibi\xc3\xb3ticos en ganader\xc3\xada\n4.Invertir en la b\xc3\xbasqueda de nuevos antibi\xc3\xb3ticos'"
2022-01-21 18:21:28,"b'Islas Canarias, Espa\xc3\xb1a'","b'@Vikinga95437835 @Lucia61477441 \xc2\xbfQu\xc3\xa9 nada tiene que ver con las vacunas?,\xc2\xa1ah! claro, claro, como est\xc3\xa1n vacunados no se contagian ni contagian.'"
2022-01-21 18:20:29,"b'Dos Hermanas, Espa\xc3\xb1a'",b'@CorrienteSantia @ElPituso Ese virologo es el que llevo la vacuna de la gripe a finlandia ijos.'
2022-01-21 18:19:54,"b'Santa Cruz de Tenerife, Espa\xc3\xb1a'","b'@Dr_Artola @luissuarezherna Mi madre de 81 a\xc3\xb1os tiene sus tres vacunas, pero viendo lo endeble de salud que est\xc3\xa1, presiento q no resistir\xc3\xada un covid.'"
2022-01-21 18:19:19,"b'Madrid, Espa\xc3\xb1a'","b'""Lo han tratado como a un delincuente, se quejaba el mismo l\xc3\xadder nacionalista que, para los refugiados que ponen pie en Serbia, tiene reservadas estancias en campos de concentraci\xc3\xb3n con vigilancia militar"".\n\n\xe2\x9c\x8d\xef\xb8\x8f M\xc3\xa1s @gerardotc y menos Djokovic siempre.\nhttps://t.co/SplwhijTxf https://t.co/sY8XiracTD'"
2022-01-21 18:17:53,"b'Santa Cruz de Tenerife, Espa\xc3\xb1a'",b'@Dr_Artola @luissuarezherna Cu\xc3\xa1nto lo siento. DEP. La vacuna protege a unos m\xc3\xa1s que a otros dependiendo de las enfermedades que ya tengamos en nuestro haber. Tampoco nos regala un bono de cinco a\xc3\xb1os de vida cuando tenemos cierta edad.'
2022-01-21 18:17:44,"b'Galapagar, Espa\xc3\xb1a'",b'@SrTrastamara @ccarballo50 Hay simplemente gente que no se vacuna por el simple hecho que personas como usted Sr. Carballo es incapaz de actuar en funci\xc3\xb3n de su c\xc3\xb3digo deontol\xc3\xb3gico. Y poniendo en riesgo la salud y la vida de las personas. Y eso tarde o temprano traer\xc3\xa1 sus consecuencias legales.'
